Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,NumWebVisitsMonth,Complain,Response,Children,Expenses,TotalAcceptedCmp,NumTotalPurchases,Total_Engaged_Days
1971,Post Graduate,In Relationship,29732.0,2014-03-25,23,9,0,0,1,38,0,5,282
1960,Post Graduate,In Relationship,41275.0,2014-03-24,33,5,0,0,3,61,0,11,283
1973,Post Graduate,In Relationship,63516.0,2013-06-07,30,5,0,0,2,300,0,16,573
1962,Post Graduate,In Relationship,42769.0,2013-12-10,15,4,0,0,1,88,0,8,387
1958,Post Graduate,In Relationship,49572.0,2013-12-15,25,7,0,0,2,54,0,7,382
1972,Post Graduate,In Relationship,69209.0,2012-09-17,4,4,0,0,0,1782,1,16,836
1976,Post Graduate,In Relationship,17148.0,2014-01-28,80,8,0,0,1,68,0,11,338
1969,Post Graduate,Single,40590.0,2013-02-10,30,6,0,0,2,258,1,15,690
1976,Post Graduate,In Relationship,30560.0,2013-06-27,6,7,0,0,1,31,0,5,553
1983,Post Graduate,In Relationship,32146.0,2014-12-05,16,6,0,0,1,66,0,8,27
1964,Post Graduate,Single,41713.0,2014-04-29,57,6,0,0,2,174,0,13,247
1975,Post Graduate,In Relationship,34176.0,2014-01-22,9,3,0,0,1,28,0,5,344
1955,Post Graduate,In Relationship,58482.0,2014-12-03,59,6,0,0,1,731,1,22,29
1965,Post Graduate,Single,59686.0,2014-01-25,78,4,0,0,1,274,0,12,341
1964,Post Graduate,In Relationship,60896.0,2012-11-10,90,6,0,1,1,1701,0,26,782
1980,Post Graduate,In Relationship,62994.0,2014-04-03,74,6,0,0,1,312,0,13,273
1957,Post Graduate,In Relationship,47320.0,2013-01-08,10,6,0,0,1,414,0,20,723
1949,Post Graduate,Single,74859.0,2013-03-06,63,3,0,0,0,1565,1,23,666
1992,Under Graduate,Single,15253.0,2013-10-28,13,7,0,0,1,29,0,6,430
1974,Post Graduate,Single,31560.0,2013-06-24,98,8,0,0,1,94,0,8,556
1954,Post Graduate,Single,72071.0,2013-02-14,4,2,0,0,1,1338,0,20,686
1990,Post Graduate,Single,91172.0,2013-03-27,94,3,0,1,0,1092,4,14,645
1984,Post Graduate,In Relationship,90000.0,2013-12-23,91,1,0,0,0,1479,3,18,374
1981,Post Graduate,Single,41967.0,2013-11-23,66,4,0,0,2,54,0,5,404
1965,Post Graduate,Single,69263.0,2014-05-03,14,6,0,0,1,568,1,18,243
1970,Post Graduate,Single,65706.0,2013-06-28,77,7,0,1,0,1199,3,27,552
1975,Post Graduate,In Relationship,60934.0,2014-01-17,41,4,0,0,1,873,0,23,349
1951,Post Graduate,In Relationship,71965.0,2013-07-29,21,3,0,0,1,1213,0,17,521
1955,Post Graduate,In Relationship,65210.0,2014-10-03,25,6,0,0,1,731,2,22,90
1975,Post Graduate,In Relationship,79174.0,2013-11-01,2,2,0,1,0,2043,2,19,426
1967,Post Graduate,Single,81380.0,2012-12-22,51,2,0,0,0,1893,0,17,740
1973,Post Graduate,Single,48432.0,2012-10-18,3,8,0,0,1,424,0,19,805
1971,Post Graduate,In Relationship,52914.0,2013-07-01,32,7,0,0,1,575,1,15,549
1955,Post Graduate,In Relationship,38946.0,2013-10-24,84,5,0,0,1,257,0,12,434
1974,Post Graduate,In Relationship,26067.0,2013-04-11,49,8,0,0,1,56,0,9,630
1972,Post Graduate,In Relationship,44325.0,2013-07-03,69,8,0,0,1,542,1,21,547
1964,Post Graduate,In Relationship,42523.0,2014-04-23,96,2,0,0,0,125,0,7,253
1978,Under Graduate,Single,26487.0,2013-05-20,23,5,0,0,1,69,0,9,591
1957,Post Graduate,In Relationship,53233.0,2014-03-18,18,4,0,0,1,40,0,5,289
1960,Post Graduate,In Relationship,67716.0,2013-10-01,8,5,0,0,1,1016,1,28,457
1972,Post Graduate,In Relationship,76234.0,2014-06-02,21,3,0,0,1,907,1,23,213
1956,Post Graduate,In Relationship,84117.0,2014-11-05,60,2,0,0,0,1566,1,24,57
1957,Post Graduate,In Relationship,65487.0,2014-10-01,48,2,0,0,0,1169,0,17,92
1972,Under Graduate,In Relationship,25224.0,2014-03-16,36,3,0,0,1,46,0,7,291
1983,Post Graduate,Single,89616.0,2013-02-25,36,2,0,1,0,1644,0,25,675
1971,Post Graduate,Single,40851.0,2013-02-21,63,7,0,0,2,59,0,5,679
1947,Post Graduate,In Relationship,27469.0,2012-02-08,2,6,0,0,0,17,0,4,1058
1957,Post Graduate,In Relationship,82347.0,2012-06-11,38,3,0,1,0,1853,2,25,934
1957,Post Graduate,In Relationship,73803.0,2012-01-08,61,6,0,1,1,1528,1,22,1089
1952,Post Graduate,Single,8820.0,2013-03-22,52,8,0,0,2,35,0,10,650
1974,Post Graduate,Single,43322.0,2014-04-21,25,7,0,0,0,141,0,8,255
1973,Post Graduate,In Relationship,55593.0,2013-08-21,63,6,0,0,1,546,1,17,498
1954,Post Graduate,In Relationship,50501.0,2013-06-18,10,6,0,1,2,500,1,20,562
1975,Post Graduate,In Relationship,37085.0,2014-06-26,65,8,0,0,2,61,0,10,189
1990,Under Graduate,Single,16185.0,2013-05-08,71,8,0,0,1,106,0,8,603
1969,Post Graduate,Single,57731.0,2012-11-23,0,6,0,0,1,704,0,26,769
1973,Post Graduate,Single,48432.0,2012-10-18,3,8,0,1,1,424,0,19,805
1978,Post Graduate,In Relationship,73807.0,2013-02-01,88,2,0,0,1,849,0,23,699
1990,Post Graduate,In Relationship,18929.0,2013-02-16,15,6,0,0,0,85,0,6,684
1968,Post Graduate,Single,35893.0,2012-10-15,80,8,0,0,2,199,0,15,808
1980,Post Graduate,In Relationship,61014.0,2012-11-08,17,7,0,0,1,1147,0,20,784
1954,Post Graduate,In Relationship,32144.0,2014-03-23,76,7,0,0,2,54,1,10,284
1963,Under Graduate,In Relationship,14918.0,2012-07-12,52,6,0,0,1,43,0,5,903
1963,Post Graduate,Single,45146.0,2013-07-15,28,4,0,0,2,53,0,6,535
1955,Post Graduate,Single,41769.0,2013-02-13,31,8,0,0,1,521,0,22,687
1981,Post Graduate,In Relationship,88325.0,2014-05-02,42,2,0,0,0,1623,0,18,244
1950,Post Graduate,Single,38054.0,2014-01-05,24,7,0,0,2,45,0,7,361
1995,Post Graduate,Single,80617.0,2012-12-10,42,2,0,0,0,1435,0,19,752
1976,Post Graduate,In Relationship,5305.0,2013-07-30,12,13,0,0,1,32,0,1,520
1954,Post Graduate,In Relationship,36807.0,2012-12-20,88,6,0,0,2,16,0,4,742
1983,Post Graduate,In Relationship,28427.0,2013-03-21,67,8,0,0,1,52,0,7,651
1948,Post Graduate,Single,82032.0,2014-05-04,54,1,0,0,0,1234,0,17,242
1978,Post Graduate,In Relationship,22775.0,2013-06-19,40,8,0,0,1,15,0,4,561
1985,Post Graduate,In Relationship,40101.0,2012-10-14,73,7,0,0,1,415,0,17,809
1979,Post Graduate,In Relationship,58025.0,2013-11-26,81,4,0,0,1,470,0,18,401
1982,Post Graduate,Single,75777.0,2013-04-07,12,1,0,1,0,1438,2,21,634
1979,Post Graduate,In Relationship,7500.0,2013-07-05,7,7,0,0,1,53,0,11,545
1963,Post Graduate,In Relationship,33562.0,2014-06-25,33,4,0,0,3,51,0,9,190
1970,Post Graduate,Single,57642.0,2014-09-01,24,4,0,0,1,679,1,22,122
1968,Post Graduate,In Relationship,58554.0,2012-09-26,55,7,0,0,2,586,0,22,827
1979,Post Graduate,In Relationship,63777.0,2013-03-24,87,8,0,0,2,653,0,26,648
1962,Post Graduate,Single,57967.0,2013-03-03,39,5,0,0,1,468,0,19,669
1978,Post Graduate,In Relationship,52247.25135379061,2012-12-08,53,0,0,0,0,1679,1,1,754
1972,Post Graduate,In Relationship,24434.0,2014-05-18,9,7,0,0,2,50,0,7,228
1984,Post Graduate,Single,11012.0,2013-03-16,82,9,0,0,1,84,1,9,656
1970,Post Graduate,Single,44802.0,2012-08-21,71,8,0,0,0,1049,0,27,863
1986,Post Graduate,Single,26816.0,2012-08-17,50,4,0,0,0,22,0,4,867
1977,Post Graduate,In Relationship,666666.0,2013-02-06,23,6,0,0,1,62,0,11,694
1974,Post Graduate,In Relationship,34421.0,2013-01-07,81,7,0,0,1,30,0,4,724
1967,Post Graduate,In Relationship,61223.0,2013-06-13,46,5,0,0,1,1341,0,18,567
1946,Post Graduate,In Relationship,64014.0,2014-10-06,56,7,0,0,3,444,1,22,87
1981,Post Graduate,Single,56981.0,2014-01-25,91,6,0,0,0,1241,1,19,341
1956,Post Graduate,In Relationship,69245.0,2014-01-24,8,3,0,0,1,843,0,23,342
1954,Post Graduate,In Relationship,52869.0,2012-10-15,40,7,0,1,2,172,0,11,808
